date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,1,0,4416.931,118,1,ergouzi0101,1646.826,8,5
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,72.9625549,138,0,TPBlaster,173.752,12,20
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,2,0,99.64215,139,1,XXPortable,197.523,12,20
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,1826.86865,508.61,143,1,Neneguy,373.545,12,20
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,159.731873,48,0,BedDaBaws,170.551,12,20
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,1571.10535,0,0,czncsh1000,878.827,13,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,2,0,562.141968,196,1,ilikechijiji,445.732,13,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,428.482269,0,0,Rain7Guard,319.712,13,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,919.5812,0,0,babyasme,443.464,13,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,1055.318,0,0,SLIMSUNDAY,720.92,15,13
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,2103.655,175,1,G1T2,884.503,15,13
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,2,0,2369.61182,238,1,Zhou1Ping,877.11,15,13
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,95.22275,99,1,lengshaoshuai,142.571,15,13
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,157.009644,99,1,kukudekitten,207.988,16,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,86.5286942,0,0,Zhangliu223,134.362,16,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,374.918823,0,0,Ellipsia,355.758,16,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,70.1831,0,0,LEIXIANG0817,138.105,16,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,11.0954409,2708.295,42,0,Malician13,1625.337,17,7
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,133.656723,0,0,Dante0522,206.082,17,7
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,75.7131958,59,1,MrCaiinChina,175.35,17,7
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,25.5600586,36,0,WizardWacker,128.413,17,7
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,211.555435,55,0,Chronoptum,321.589,21,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,41.4518852,99,1,GourmayAnaI,119.932,21,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,10.060709,0,0,Amberrie,99.47,21,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,238.027969,69,0,PoisonedCrown,336.906,21,22
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,161.842911,60,0,XVII17,382.121,25,19
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,92.9559555,0,0,Yniyoubingba,211.422,25,19
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,646.3117,414.9527,20,0,SoulDreamer,382.123,25,19
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,30.2696762,0,0,8Marchisio8,172.847,25,19
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,1223.78748,247,1,Father200,759.856,27,9
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,851.457336,2415.9624,70,0,skkrrrrt,1362.57,27,9
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,854.484558,42,0,TechTrash,464.639,27,9
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,69.5683,0,0,DaveDefend,115.914,28,24
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,52.1025429,0,0,Exile_Samo,145.065,28,24
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,462.337219,57.7647133,100,1,ThePlushiest,238.242,28,24
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,641.3692,3018.6377,207,2,Yuki-Bitss,959.004,5,12
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,3,2528.815,1353.311,336,3,Edisonbeta,1005.285,5,12
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,2,1,1895.60657,1523.18237,349,2,UnderPressure98,844.188,5,12
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,2302.25317,342,3,shiwodadiao631,1193.419,9,10
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,2770.65283,163,2,Troeid,1193.421,9,10
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,111.689491,0,0,chinaqqqqq,194.399,9,10
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,2,0,2252.74316,129,2,iTL2,1011.654,9,10
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,25.4195271,52,0,K_WANG,126.551,14,27
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,139.421234,0,0,Dajiba18,124.525,14,27
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,80.128624,176,1,heroyang10,172.864,14,27
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,49.1682167,86,0,Nakiya,114.081,14,27
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,100.91098,74,0,CN-zhang_wtf,145.505,19,28
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,19.64607,28,0,XIECHAOZEINIUBI,95.462,19,28
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,145.1939,0,0,BOCHANGZEINIUBI,120.095,19,28
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,2,3,3761.31567,2663.06,444,3,biGRUN,1721.486,22,4
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,2576.11353,2059.79834,58,1,Usama-BinLaden,1096.403,22,4
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,0,3423.5918,2349.47363,199,2,FangXiaoShao,1610.197,22,4
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,2,4377.07227,2193.85254,237,2,HanQiQi,1518.024,22,4
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,9486.909,2021.314,33,1,INCREMENTAL,1758.76,24,3
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,1,9774.988,1959.65625,44,1,idoit4thelolz8a,1758.756,24,3
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,2,11608.8633,2258.092,283,3,CALLMEJWAGZ,1758.751,24,3
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,104.971924,126,1,Taox1n9,207.071,26,26
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,168.703979,22,0,pandaTV-414836,207.075,26,26
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,0,0,44.87505,27,0,NO1Tzc,187.127,26,26
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,532.477,0,0,Make_iove,261.786,29,17
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,1087.00171,218,1,tg8426484,695.731,29,17
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,75.5124,9,0,incredibletony,182.991,30,25
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,252.7619,195,1,MelonR1nd,220.277,30,25
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,1,0,2282.30469,128,0,DaddyTy,748.767,10,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,2013.42078,0,0,Eternalpeace,748.763,10,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,2046.22412,49,0,izHydra,748.771,10,15
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,0,311.115631,684.558044,315,0,BELGARATH_-12,682.277,11,18
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,4,276.2084,725.050537,483,4,DrStrangeLove__,682.281,11,18
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,0,0,12.0787344,0,0,aye_Adam,112.523,11,18
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,3,0,265.933075,299,3,JahviGodSeeU,298.246,20,23
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,0,6,485.076172,2934.44214,539,7,Balt,1094.582,23,11
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,3,1248.82751,1273.91248,497,4,MadeInZerg,1105.945,23,11
2017-11-27T22:00:10+0000,28,2U4GBNA0Yml2_DBLxSRUUOk7WbSY6mZrfDHDs_6wlAEi4yMNyBLqD6teGP1n6JCv,tpp,4,1,4,1351.85144,1351.74548,615,3,COOLPlS,1120.853,23,11
